time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-09-21 00:36:27.718,23,0.23,0,0,0,0,0,0,0,-1,0.01448059,0.03939819,-1.03334,0,0,0,0,0,-1,-0.01787008,0.008695753,0.01201139,0.9944708,0.01314046,-0.03971146,-0.003622368,0.000961925,0.003093235,-5.293813e-05,-0.0005317079,-0.03506961,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:27.745,24,0.24,0,0,0,0,0,0,0,-1,0.01374817,0.04000854,-1.032318,0,0,0,0,0,-1,-0.01787008,0.008695753,0.01201139,0.9944998,0.01319164,-0.03969161,0.002708291,0.002118056,0.003229369,0.002947676,-5.411142e-05,-0.03619865,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:27.780,25,0.25,0,0,0,0,0,0,0,-1,0.01393127,0.04016113,-1.032959,0,0,0,0,0,-1,-0.01801628,0.005108476,0.01947996,0.9946147,0.01326717,-0.03977118,-0.001125874,-0.001470607,0.004399756,0.003421564,-0.0003777639,-0.03574504,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:27.816,26,0.26,0,0,0,0,0,0,0,-1,0.01554871,0.03845215,-1.034531,0,0,0,0,0,-1,-0.02164884,0.003873568,0.009456619,0.9946423,0.01325357,-0.03983135,-0.007441979,-0.00384327,0.003024526,0.00135999,0.001850936,-0.03550311,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:27.844,27,0.27,0,0,0,0,0,0,0,-1,0.01254272,0.04064941,-1.03537,0,0,0,0,0,-1,-0.01406815,0.006235525,0.01085984,0.9948357,0.01326718,-0.03986773,-0.003612133,-0.00146186,0.001858249,0.0008428674,0.001768806,-0.03515379,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:27.892,28,0.28,0,0,0,0,0,0,0,-1,0.01475525,0.03965759,-1.033676,0,0,0,0,0,-1,-0.01789005,0.005065332,0.01202257,0.994844,0.01324621,-0.0398211,0.001468612,-0.001512629,0.0007272636,-0.0006925939,0.0008388352,-0.03625029,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:27.918,29,0.29,0,0,0,0,0,0,0,-1,0.01359558,0.04084778,-1.033142,0,0,0,0,0,-1,-0.02670884,0.007554855,0.01057648,0.9950158,0.01331291,-0.03983312,-0.002416308,0.0009773588,0.006850554,0.000797161,0.0003232819,-0.03432905,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:27.965,30,0.3,0,0,0,0,0,0,0,-1,0.01281738,0.04013062,-1.034378,0,0,0,0,0,-1,-0.01657764,0.009887785,0.01079273,0.995118,0.01330638,-0.03994526,0.0001343573,0.0009486203,0.00566366,0.0008495291,0.001279357,-0.03335687,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:27.991,31,0.31,0,0,0,0,0,0,0,-1,0.01461792,0.04211426,-1.033295,0,0,0,0,0,-1,-0.01657764,0.009887785,0.01079273,0.995118,0.01330638,-0.03994526,0.0001343573,0.0009486203,0.00566366,0.0008495291,0.001279357,-0.03335687,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
2014-09-21 00:36:28.031,32,0.32,0,0,0,0,0,0,0,-1,0.01483154,0.03948975,-1.033783,0,0,0,0,0,-1,-0.0165345,0.006235792,0.00707522,0.9953774,0.01330542,-0.0400662,-0.004928473,-0.00385458,0.004324033,-0.0006448118,0.0002429758,-0.03525378,192.168.1.6,10.136.42.164,5,stationary,1,2014-09-21 00:36:26.139,0,2014-09-21 00:36:16.523,0
