time,timestamp,recordtime,lat,long,alt,speed,course,verticalAccuracy,horizontalAccuracy,locTimeStamp,accelerationX,accelerationY,accelerationZ,HeadingX,HeadingY,HeadingZ,TrueHeading,MagneticHeading,HeadingAccuracy,RotationX,RotationY,RotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,en0,pdp_ip0,DeviceOrientation,Activity,Activity Confidence,Activity Start,Steps,Last Step Date,State
2014-09-21 00:27:51.913,11,0.11,0,0,0,0,0,0,0,-1,-0.02302551,0.02459717,-1.025482,0,0,0,0,0,-1,-0.02576422,-0.0008335694,0.0267882,-0.4430805,-0.02399387,-0.0252407,-0.008854222,-0.002029748,0.006021195,0.0008668594,-6.101754e-05,-0.02888081,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:51.945,12,0.12,0,0,0,0,0,0,0,-1,-0.0231781,0.02601624,-1.027969,0,0,0,0,0,-1,-0.02190237,0.007597466,0.0256031,-0.4429258,-0.02405166,-0.02545498,-0.005072692,-0.00448191,0.006112812,-0.0006166486,-0.0008550612,-0.02562225,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:51.981,13,0.13,0,0,0,0,0,0,0,-1,-0.02441406,0.02578735,-1.025253,0,0,0,0,0,-1,-0.02447285,0.003996073,0.02680125,-0.4428643,-0.02401027,-0.02558166,-0.00373263,0.001543661,0.003636417,0.0008220082,0.0004373678,-0.02858469,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.004,14,0.14,0,0,0,0,0,0,0,-1,-0.02497864,0.02423096,-1.026642,0,0,0,0,0,-1,-0.02444409,0.001561411,0.02432292,-0.4428268,-0.02403068,-0.02560123,-0.007546591,-0.002053947,0.003563757,-0.0001799471,-0.002008344,-0.02815844,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.035,15,0.15,0,0,0,0,0,0,0,-1,-0.02510071,0.02482605,-1.024139,0,0,0,0,0,-1,-0.01687885,0.008778311,0.02819702,-0.4425927,-0.02419499,-0.02576172,0.003916046,-0.0009703456,0.002552106,-0.001007657,0.0001200375,-0.02682374,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.068,16,0.16,0,0,0,0,0,0,0,-1,-0.02346802,0.02571106,-1.028763,0,0,0,0,0,-1,-0.01817794,0.00637614,0.02941941,-0.442493,-0.02417014,-0.02569424,-0.00502759,-0.002075283,0.007331772,-0.000528914,-0.002070808,-0.02735546,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.090,17,0.17,0,0,0,0,0,0,0,-1,-0.02346802,0.02571106,-1.028763,0,0,0,0,0,-1,-0.0206664,0.01002121,0.0281094,-0.442493,-0.02417014,-0.02569424,-0.00502759,-0.002075283,0.007331772,-0.000528914,-0.002070808,-0.02735546,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.129,18,0.18,0,0,0,0,0,0,0,-1,-0.02198792,0.02494812,-1.02919,0,0,0,0,0,-1,-0.01812254,0.00878204,0.02692616,-0.4421346,-0.02403065,-0.02574148,-0.001143068,0.002711177,0.003672342,0.001391597,-0.001767083,-0.02898601,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.154,19,0.19,0,0,0,0,0,0,0,-1,-0.02357483,0.02426147,-1.031113,0,0,0,0,0,-1,-0.02573093,0.005217133,0.02676956,-0.4420484,-0.02391654,-0.02573102,-0.003622507,0.0002915703,-0.0001047198,0.0008503118,-0.0009784265,-0.02850998,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.185,20,0.2,0,0,0,0,0,0,0,-1,-0.02105713,0.02653503,-1.028259,0,0,0,0,0,-1,-0.01812148,0.005144428,0.02569444,-0.4418736,-0.02375884,-0.0259447,-0.007460619,-0.0008726114,0.004769614,0.00191328,0.0005016891,-0.0295646,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.220,21,0.21,0,0,0,0,0,0,0,-1,-0.02386475,0.02531433,-1.030899,0,0,0,0,0,-1,-0.01688551,0.007568171,0.02820075,-0.4418417,-0.02375385,-0.02596197,-0.001094811,-0.0009414954,0.002423686,0.0001687811,-0.0002327405,-0.03092296,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.241,22,0.22,0,0,0,0,0,0,0,-1,-0.02258301,0.02456665,-1.031235,0,0,0,0,0,-1,-0.01684343,0.00755379,0.02571495,-0.4417284,-0.02363412,-0.02599206,0.0001411477,0.001482781,0.004930095,0.001697053,0.0003170201,-0.03087513,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.285,23,0.23,0,0,0,0,0,0,0,-1,-0.02360535,0.02619934,-1.027924,0,0,0,0,0,-1,-0.01809485,0.00998499,0.02567953,-0.441513,-0.02336775,-0.026017,0.0002188179,0.0002444522,-3.744062e-05,0.0003169482,0.0001852715,-0.03099159,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.310,24,0.24,0,0,0,0,0,0,0,-1,-0.02220154,0.02345276,-1.030197,0,0,0,0,0,-1,-0.01683011,0.009974071,0.02570749,-0.4414799,-0.02333807,-0.02600725,-0.001067988,0.003900217,0.00240923,-0.00027729,0.0001950211,-0.02853398,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.331,25,0.25,0,0,0,0,0,0,0,-1,-0.02220154,0.02345276,-1.030197,0,0,0,0,0,-1,-0.02067306,0.008811069,0.02811313,-0.4414799,-0.02333807,-0.02600725,-0.001067988,0.003900217,0.00240923,-0.00027729,0.0001950211,-0.02853398,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.370,26,0.26,0,0,0,0,0,0,0,-1,-0.02328491,0.0226593,-1.030304,0,0,0,0,0,-1,-0.01811482,0.006354569,0.02569072,-0.4412464,-0.02325766,-0.02592287,0.001435947,0.000250804,0.004944767,-0.0006932924,-0.001795826,-0.03235988,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.396,27,0.27,0,0,0,0,0,0,0,-1,-0.02223206,0.02508545,-1.031021,0,0,0,0,0,-1,-0.01558535,0.006332731,0.02574664,-0.4411964,-0.02322851,-0.0258659,-0.007353493,0.0003057796,0.001020423,-6.626118e-05,-0.003203717,-0.03090814,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.426,28,0.28,0,0,0,0,0,0,0,-1,-0.02226257,0.02554321,-1.030441,0,0,0,0,0,-1,-0.0206853,0.002753176,0.02688887,-0.4411585,-0.02319413,-0.02580261,-0.004845731,0.003928919,0.003551076,-0.001306024,0.0003232963,-0.03266047,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.456,29,0.29,0,0,0,0,0,0,0,-1,-0.02310181,0.02503967,-1.030762,0,0,0,0,0,-1,-0.01936411,0.001510545,0.02319187,-0.4410884,-0.02314243,-0.02585995,-0.0009939632,-0.0009726725,-0.001321555,0.0008700557,-0.000313859,-0.03104332,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.479,30,0.3,0,0,0,0,0,0,0,-1,-0.02392578,0.02662659,-1.035233,0,0,0,0,0,-1,-0.0117978,0.005089833,0.02583426,-0.4411032,-0.02317752,-0.02583175,-0.002299459,-0.004584917,-9.536679e-05,6.590428e-05,-0.000789204,-0.03136384,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.505,31,0.31,0,0,0,0,0,0,0,-1,-0.02075195,0.02642822,-1.032501,0,0,0,0,0,-1,-0.015551,0.008745821,0.02449629,-0.4410051,-0.02316305,-0.02559927,0.004030199,0.0002085586,0.001272652,-0.001321704,-0.001945352,-0.03309703,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.539,32,0.32,0,0,0,0,0,0,0,-1,-0.02407837,0.02520752,-1.033188,0,0,0,0,0,-1,-0.015551,0.008745821,0.02449629,-0.4409846,-0.02312069,-0.02554663,0.001514268,0.002650841,0.001209318,0.0008790267,-0.00192324,-0.03367453,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.562,33,0.33,0,0,0,0,0,0,0,-1,-0.0227356,0.02346802,-1.03302,0,0,0,0,0,-1,-0.01681573,0.00875674,0.02446833,-0.4409412,-0.02304439,-0.02553292,0.001557412,0.002656026,0.001095851,-0.00113508,-0.0009940153,-0.0350152,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.594,34,0.34,0,0,0,0,0,0,0,-1,-0.02151489,0.02523804,-1.033157,0,0,0,0,0,-1,-0.01946371,0.00639425,0.03063434,-0.440743,-0.02289921,-0.02539692,-0.001117382,-0.000908751,0.008508758,0.001435967,-0.0003545151,-0.0332689,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.625,35,0.35,0,0,0,0,0,0,0,-1,-0.0227356,0.02557373,-1.032867,0,0,0,0,0,-1,-0.01432834,0.008749283,0.02701005,-0.4406395,-0.02282348,-0.02540185,-0.0009843525,0.0002586766,0.001047726,0.001787529,-0.0002831489,-0.03419808,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.665,36,0.36,0,0,0,0,0,0,0,-1,-0.02328491,0.0255127,-1.034302,0,0,0,0,0,-1,-0.01178449,0.007510114,0.0258268,-0.440523,-0.02270424,-0.02527793,0.002810101,0.0002262376,0.001131814,-0.001337556,0.0001306504,-0.03452792,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.693,37,0.37,0,0,0,0,0,0,0,-1,-0.0227356,0.02734375,-1.033737,0,0,0,0,0,-1,-0.01049206,0.008702145,0.02460814,-0.4405007,-0.02266023,-0.02511512,0.002802489,0.002653817,0.002367378,-0.0001149646,0.0003849599,-0.03411084,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.716,38,0.38,0,0,0,0,0,0,0,-1,-0.02207947,0.02700806,-1.033875,0,0,0,0,0,-1,-0.02315938,0.005180913,0.02433969,-0.4404482,-0.02263387,-0.02506459,-0.002268425,-0.003338876,0.003409795,-0.0001107658,0.002281781,-0.03430734,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.740,39,0.39,0,0,0,0,0,0,0,-1,-0.02131653,0.02676392,-1.032425,0,0,0,0,0,-1,-0.02315938,0.005180913,0.02433969,-0.4404482,-0.02263387,-0.02506459,-0.002268425,-0.003338876,0.003409795,-0.0001107658,0.002281781,-0.03430734,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.778,40,0.4,0,0,0,0,0,0,0,-1,-0.02316284,0.02429199,-1.033142,0,0,0,0,0,-1,-0.02188799,0.006380135,0.02436393,-0.4403588,-0.02247561,-0.02527863,-0.002241963,0.001502549,0.003395173,0.001882429,-0.002036799,-0.03523994,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.801,41,0.41,0,0,0,0,0,0,0,-1,-0.02116394,0.02360535,-1.034317,0,0,0,0,0,-1,-0.01687113,0.00635084,0.02696158,-0.4403495,-0.0224312,-0.0252675,-0.004735711,0.0003001488,0.0008572551,-0.0007406852,-0.0009728241,-0.03371279,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.829,42,0.42,0,0,0,0,0,0,0,-1,-0.02259827,0.02482605,-1.033676,0,0,0,0,0,-1,-0.02195776,0.005191566,0.02809635,-0.4402142,-0.02242294,-0.02525506,-0.004839021,-0.003300746,0.005840251,0.001463589,-0.001631771,-0.03542127,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.862,43,0.43,0,0,0,0,0,0,0,-1,-0.02230835,0.02430725,-1.036407,0,0,0,0,0,-1,-0.0169132,0.006365221,0.02944737,-0.4401522,-0.02242588,-0.02525714,-0.004804444,-0.0008876132,0.004589946,-0.0004408137,-0.002015317,-0.03429224,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.884,44,0.44,0,0,0,0,0,0,0,-1,-0.02146912,0.02420044,-1.033005,0,0,0,0,0,-1,-0.01179115,0.006299974,0.02583053,-0.4400463,-0.02242415,-0.02526603,0.0002402892,0.0002861742,0.005941065,-0.0001984155,-0.0005288488,-0.03623029,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.917,45,0.45,0,0,0,0,0,0,0,-1,-0.02345276,0.02555847,-1.033218,0,0,0,0,0,-1,-0.01434938,0.008756474,0.02825294,-0.4399268,-0.02220595,-0.02510074,-0.0009052588,0.002704256,0.002075064,-0.000401139,0.001726851,-0.03385615,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.945,46,0.46,0,0,0,0,0,0,0,-1,-0.02264404,0.02671814,-1.032837,0,0,0,0,0,-1,-0.01687778,0.0051407,0.02696531,-0.4398807,-0.02220157,-0.02505056,0.004147006,0.001450275,0.002190742,-0.002480681,0.0006783738,-0.03457196,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:52.969,47,0.47,0,0,0,0,0,0,0,-1,-0.02264404,0.02671814,-1.032837,0,0,0,0,0,-1,-0.01687778,0.0051407,0.02696531,-0.4398807,-0.02220157,-0.02505056,0.004147006,0.001450275,0.002190742,-0.002480681,0.0006783738,-0.03457196,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:53.004,48,0.48,0,0,0,0,0,0,0,-1,-0.02450562,0.02635193,-1.033279,0,0,0,0,0,-1,-0.01306147,0.001463141,0.02457459,-0.4397528,-0.02211965,-0.02503832,-0.004629833,0.003925765,-0.001740891,0.0006723189,0.000614322,-0.03510389,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:53.030,49,0.49,0,0,0,0,0,0,0,-1,-0.02200317,0.02308655,-1.035477,0,0,0,0,0,-1,-0.02193007,0.006394516,0.02684972,-0.4397286,-0.0221773,-0.02503303,-0.004712889,0.0003168376,0.001999083,-0.002337078,0.001321515,-0.03383856,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:53.052,50,0.5,0,0,0,0,0,0,0,-1,-0.02200317,0.02308655,-1.035477,0,0,0,0,0,-1,-0.02571655,0.003999802,0.02553039,-0.4397286,-0.0221773,-0.02503303,-0.004712889,0.0003168376,0.001999083,-0.002337078,0.001321515,-0.03383856,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:53.091,51,0.51,0,0,0,0,0,0,0,-1,-0.02011108,0.02549744,-1.033768,0,0,0,0,0,-1,-0.02578526,-0.0008263789,0.0280311,-0.4396058,-0.02221498,-0.02528813,-0.005904555,-0.005736515,-0.001836434,0.001347287,-0.002183633,-0.03595152,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:53.114,52,0.52,0,0,0,0,0,0,0,-1,-0.02088928,0.02258301,-1.035156,0,0,0,0,0,-1,-0.0257288,-0.002058091,0.02430614,-0.4395171,-0.02223247,-0.02549,-0.01234736,-0.004427839,0.005477587,0.002219145,-0.002446472,-0.03649109,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
2014-09-21 00:27:53.142,53,0.53,0,0,0,0,0,0,0,-1,-0.02096558,0.02645874,-1.033676,0,0,0,0,0,-1,-0.02446513,0.001568602,0.02556581,-0.4393752,-0.02227364,-0.02568202,-0.007232251,-0.002064747,0.003096392,0.0009021547,-0.0006090099,-0.0355051,192.168.1.6,10.136.42.164,5,stationary,2,2014-09-21 00:27:52.066,0,2014-09-21 00:18:59.523,0
